season,week,date,away,home,score_away,score_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2022,17,2023-01-01,Dolphins,Patriots,21,23,21,14,4,14,5,13,2,3,0,1,69,57,11,11,333,249,24,40,247,20,33,173,2,18,3,31,27,86,21,76,9,71,6,39,3,3,2,2,0,0,2,0,0,1,33:48,26:12
2022,17,2023-01-01,Colts,Giants,10,38,14,26,3,12,4,7,2,2,0,1,56,61,9,8,252,394,17,27,124,19,24,177,2,17,0,0,27,128,37,217,7,60,3,20,1,2,4,5,0,1,1,0,0,1,28:24,31:36
2022,17,2023-01-01,Saints,Eagles,20,10,19,11,7,16,3,12,1,1,0,2,66,53,11,12,313,313,20,24,184,18,32,246,7,45,6,28,35,129,15,67,3,20,8,49,1,3,0,0,0,0,1,1,1,0,37:04,22:56
2022,17,2023-01-01,Panthers,Buccaneers,24,30,22,25,4,11,4,15,1,2,2,2,61,73,14,13,400,478,23,37,326,34,45,411,2,15,3,21,22,74,25,67,8,58,8,51,2,2,1,3,2,1,1,0,0,0,26:50,33:10
2022,17,2023-01-01,Browns,Commanders,24,10,16,17,4,11,7,16,1,2,2,4,53,68,10,10,301,260,9,18,155,16,28,124,5,14,3,19,30,146,37,136,3,20,5,24,1,3,1,1,0,0,0,3,0,0,26:28,33:32
2022,17,2023-01-01,Jaguars,Texans,31,3,20,13,4,12,6,17,0,0,0,4,60,67,12,13,337,277,22,29,168,25,44,193,2,13,2,18,29,169,21,84,2,30,7,45,2,2,0,1,0,1,2,0,1,0,29:30,30:30
2022,17,2023-01-01,49ers,Raiders,37,34,27,29,4,8,4,10,0,0,0,1,62,66,12,11,454,500,22,35,284,23,34,365,0,0,0,0,27,170,32,135,9,71,6,49,4,6,2,4,0,0,1,2,0,0,31:07,32:00
2022,17,2023-01-01,Jets,Seahawks,6,23,20,20,4,13,5,15,0,2,1,2,67,71,12,11,279,346,23,46,204,18,29,148,4,36,4,35,17,75,38,198,2,10,5,25,0,1,2,5,1,0,2,0,0,0,26:22,33:38
2022,17,2023-01-01,Vikings,Packers,17,41,18,20,5,12,7,12,1,2,0,1,57,61,11,11,346,315,22,35,244,17,27,152,2,18,1,16,20,102,33,163,6,35,3,30,1,3,2,3,1,0,3,0,0,2,25:56,34:04
2022,17,2023-01-01,Rams,Chargers,10,31,12,22,4,11,8,13,0,0,0,0,48,62,10,9,277,431,11,19,111,24,31,239,3,21,0,0,26,166,31,192,3,22,2,19,0,1,3,3,1,0,0,0,0,0,28:08,31:52
2022,17,2023-01-01,Steelers,Ravens,16,13,22,15,10,16,5,12,0,0,0,0,70,50,9,8,351,240,15,27,153,14,21,120,2,15,1,10,41,198,28,120,6,43,4,30,1,3,1,2,0,0,0,1,0,0,34:14,25:46
2022,18,2023-01-07,Chiefs,Raiders,31,13,21,21,5,9,8,16,0,0,0,2,56,67,10,9,349,279,18,26,181,22,36,180,2,21,6,39,28,168,25,99,5,43,6,47,4,5,1,3,0,1,0,1,0,0,25:47,34:13
2022,18,2023-01-07,Titans,Jaguars,16,20,19,13,6,17,5,11,2,3,0,0,72,47,10,9,312,222,20,29,165,20,32,203,4,14,1,9,39,147,14,19,6,40,4,25,0,1,0,2,1,1,1,0,0,1,36:12,23:48
2022,18,2023-01-08,Buccaneers,Falcons,17,30,12,22,6,13,6,15,0,1,3,3,54,67,11,11,222,382,22,34,136,19,30,208,0,0,2,16,20,86,35,174,3,30,2,18,2,3,3,4,1,1,0,0,0,0,25:11,34:49
2022,18,2023-01-08,Patriots,Bills,23,35,20,18,4,13,7,12,2,2,0,0,64,58,12,11,341,327,26,40,234,19,31,237,1,9,2,17,23,107,25,90,2,20,2,20,2,4,1,2,0,2,3,1,0,2,32:37,27:23
2022,18,2023-01-08,Vikings,Bears,29,13,28,13,6,11,2,9,0,0,0,3,71,50,10,10,482,259,28,33,341,13,27,141,0,0,1,6,38,141,22,118,8,36,2,20,3,5,1,1,1,0,1,2,0,0,36:36,23:24
2022,18,2023-01-08,Ravens,Bengals,16,27,20,15,6,16,5,15,0,2,0,1,75,64,15,13,386,257,19,44,276,25,42,202,4,10,2,13,27,110,20,55,5,22,3,35,1,3,1,3,2,1,2,0,0,1,28:41,31:19
2022,18,2023-01-08,Texans,Colts,32,31,18,25,5,14,4,13,2,2,2,3,64,70,11,12,360,398,24,40,301,23,35,202,1,10,2,7,23,59,33,196,7,41,2,10,3,4,3,5,1,1,2,2,1,1,26:07,33:53
2022,18,2023-01-08,Jets,Dolphins,6,11,11,17,7,16,4,13,0,0,1,2,53,64,9,9,187,302,18,33,149,20,31,140,0,0,1,12,20,38,32,162,6,54,5,47,0,2,0,2,0,0,0,0,0,0,24:35,35:25
2022,18,2023-01-08,Panthers,Saints,10,7,14,16,8,14,4,13,0,0,0,1,58,58,11,10,203,304,5,15,32,15,25,161,2,11,1,10,41,171,32,143,2,20,2,15,1,1,0,0,0,1,2,0,0,0,30:55,29:05
2022,18,2023-01-08,Browns,Steelers,14,28,18,23,5,12,9,15,1,2,0,0,58,67,10,9,307,333,19,29,173,13,29,189,7,57,1,6,22,134,37,144,9,65,4,20,2,2,2,4,0,1,2,0,0,0,29:04,30:56
2022,18,2023-01-08,Chargers,Broncos,28,31,21,22,7,14,5,12,0,0,1,1,67,62,13,12,352,471,30,44,293,13,24,266,1,5,2,17,22,59,36,205,5,34,3,36,3,4,2,3,2,1,0,1,0,0,28:57,31:03
2022,18,2023-01-08,Giants,Eagles,16,22,18,23,4,14,5,14,2,3,0,0,63,72,10,11,284,342,23,40,155,20,35,207,2,13,3,22,21,129,34,135,8,66,4,30,1,2,1,5,0,0,0,1,0,0,28:34,31:26
2022,18,2023-01-08,Cardinals,49ers,13,38,11,21,4,10,6,13,0,2,0,1,50,61,13,12,255,311,20,27,194,15,20,142,3,15,4,36,20,61,37,169,7,50,2,10,1,1,4,6,1,0,3,0,0,0,25:46,34:14
2022,18,2023-01-08,Rams,Seahawks,16,19,14,22,4,14,1,11,1,1,1,1,59,70,12,13,269,402,13,26,123,19,31,205,5,24,3,8,28,146,36,197,3,35,4,20,1,3,0,4,0,0,1,2,0,0,29:55,35:31
2022,18,2023-01-08,Cowboys,Commanders,6,26,10,16,4,18,3,14,1,3,0,0,66,63,15,15,182,309,14,38,118,11,19,158,1,10,3,11,27,64,41,151,6,74,2,10,1,1,2,6,1,0,1,1,0,1,23:48,36:12
2022,18,2023-01-08,Lions,Packers,20,16,21,17,4,12,4,12,2,2,1,2,60,57,10,9,323,291,23,34,219,17,27,188,1,5,2,17,25,104,28,103,5,75,4,35,2,5,1,2,0,1,0,1,0,0,27:45,32:15
2022,Wildcard,2023-01-14,Seahawks,49ers,23,41,22,24,6,13,6,11,1,1,0,0,63,64,10,10,332,505,25,35,228,18,30,324,3,25,1,8,25,104,33,181,5,30,3,28,2,3,3,6,1,0,1,0,0,0,27:14,32:46
2022,Wildcard,2023-01-14,Chargers,Jaguars,30,31,18,24,8,17,2,10,0,0,2,3,69,70,13,12,320,390,25,43,253,28,47,273,3,20,2,15,23,67,21,117,7,42,3,30,3,5,3,4,0,1,0,4,0,0,32:39,27:21
2022,Wildcard,2023-01-15,Dolphins,Bills,31,34,16,25,4,16,9,16,1,2,0,1,69,72,15,16,231,423,18,45,189,23,39,316,4,31,7,36,20,42,26,107,7,34,2,13,2,4,3,4,0,1,2,2,1,0,27:47,32:13
2022,Wildcard,2023-01-15,Giants,Vikings,31,24,28,21,7,13,4,10,2,2,1,2,68,56,9,8,431,332,24,35,289,32,40,271,3,12,0,0,30,142,16,61,5,45,3,12,3,4,3,4,0,0,0,0,0,0,33:36,26:24
2022,Wildcard,2023-01-15,Ravens,Bengals,17,24,23,18,3,11,7,13,2,3,0,0,66,54,9,8,364,234,17,29,209,23,32,183,2,17,4,26,35,155,18,51,4,36,7,42,1,4,2,2,1,1,1,0,0,1,32:26,27:34
2022,Wildcard,2023-01-16,Cowboys,Buccaneers,31,14,26,24,7,13,10,18,2,2,1,3,69,80,10,11,425,386,25,33,297,35,66,334,1,8,2,17,35,128,12,52,2,15,3,34,4,4,1,3,0,0,0,1,0,0,34:34,25:26
2022,Division,2023-01-21,Jaguars,Chiefs,20,27,20,23,7,13,6,12,0,0,0,0,60,67,10,11,349,362,24,39,205,27,37,218,2,12,0,0,19,144,30,144,5,40,3,30,2,3,3,3,1,0,1,0,0,0,24:59,35:01
2022,Division,2023-01-21,Giants,Eagles,7,38,13,26,5,13,10,14,1,3,0,0,52,69,10,10,227,416,15,27,109,16,24,148,5,26,1,6,20,118,44,268,1,5,5,25,1,1,4,5,0,0,1,0,0,0,24:17,35:43
2022,Division,2023-01-22,Bengals,Bills,27,10,30,19,6,10,5,12,0,0,1,2,71,62,9,8,412,325,23,36,240,25,42,261,1,2,1,3,34,172,19,64,2,9,8,60,2,4,1,3,0,0,0,1,0,0,33:54,26:06
2022,Division,2023-01-22,Cowboys,49ers,12,19,15,21,5,15,7,14,2,2,0,0,60,63,10,9,282,312,23,37,206,19,29,199,1,0,2,15,22,76,32,113,7,50,3,30,1,3,1,3,0,1,2,0,0,0,27:07,32:53
2022,Conference,2023-01-29,49ers,Eagles,7,31,11,25,2,8,5,15,0,2,3,3,45,70,10,10,164,269,11,18,83,15,25,121,3,14,1,0,24,81,44,148,11,81,4,34,0,0,4,6,3,0,0,0,0,0,22:34,37:26
2022,Conference,2023-01-29,Bengals,Chiefs,20,23,18,23,6,14,7,14,1,1,1,1,63,66,11,10,309,357,26,41,238,29,43,315,5,32,3,11,17,71,20,42,9,71,4,55,1,3,2,3,0,1,2,0,0,0,27:09,32:51
2022,Superbowl,2023-02-12,Chiefs,Eagles,38,35,21,25,4,8,11,18,0,0,2,2,53,72,8,10,340,417,21,27,182,27,38,302,0,0,2,2,26,158,32,115,3,14,6,33,4,5,3,5,0,1,0,0,1,0,24:13,35:47
2023,1,2023-09-07,Lions,Chiefs,21,20,19,17,5,15,5,14,1,3,0,1,70,62,11,11,368,316,22,35,250,21,39,226,1,3,0,0,34,118,23,90,4,63,3,25,2,3,2,3,1,0,0,1,1,0,32:38,27:22
2023,1,2023-09-10,Panthers,Falcons,10,24,20,13,5,14,2,10,0,2,0,0,72,48,12,13,281,221,20,38,127,15,18,91,2,19,4,24,32,154,26,130,9,66,6,43,1,2,3,3,1,0,2,0,0,0,34:41,25:19
2023,1,2023-09-10,Bengals,Browns,3,24,6,21,2,15,4,14,0,1,0,0,54,72,15,14,142,350,14,32,67,16,29,144,2,15,3,10,20,75,40,206,4,20,5,43,0,0,2,3,0,1,0,1,0,0,24:10,35:50
2023,1,2023-09-10,Jaguars,Colts,31,21,20,18,3,12,2,12,1,3,1,5,69,69,15,14,342,280,24,32,237,24,39,215,2,4,4,8,35,105,26,65,4,45,4,35,3,3,1,3,1,2,1,1,0,1,33:37,26:23
2023,1,2023-09-10,Buccaneers,Vikings,20,17,16,18,6,17,6,14,1,1,0,0,68,63,12,11,242,369,21,34,169,33,44,328,1,4,2,16,33,73,17,41,3,19,6,45,1,2,1,3,0,2,0,1,0,0,30:39,29:21
2023,1,2023-09-10,Titans,Saints,15,16,16,15,2,12,7,16,0,0,0,0,59,64,12,12,285,351,16,34,181,23,33,282,3,17,4,23,22,104,27,69,6,45,7,45,0,3,1,4,0,1,3,1,0,0,31:20,28:40
2023,1,2023-09-10,49ers,Steelers,30,7,22,15,6,13,5,15,1,1,1,3,66,61,12,11,391,239,19,29,203,31,46,198,3,17,5,34,34,188,10,41,11,85,6,60,2,3,1,2,1,0,0,2,0,0,37:23,22:37
2023,1,2023-09-10,Cardinals,Commanders,16,20,13,21,4,14,4,12,0,1,0,0,58,65,11,13,210,248,21,30,114,19,31,156,3,18,6,46,25,96,28,92,9,122,8,70,0,2,2,5,2,2,0,1,1,0,28:36,31:24
2023,1,2023-09-10,Texans,Ravens,9,25,18,18,7,18,8,15,1,4,0,0,72,58,12,11,268,265,28,44,196,17,22,155,5,46,4,14,23,72,32,110,9,88,13,106,0,2,3,5,1,1,0,1,0,0,29:05,30:55
2023,1,2023-09-10,Packers,Bears,38,20,15,22,9,16,3,13,1,2,1,2,60,70,11,12,329,311,15,27,237,24,37,189,1,8,4,27,32,92,29,122,9,90,7,61,3,3,1,2,0,1,0,1,1,0,29:17,30:43
2023,1,2023-09-10,Raiders,Broncos,17,16,22,22,5,11,5,11,1,1,0,0,55,58,7,6,261,260,20,26,200,27,34,166,0,0,2,11,29,61,22,94,10,97,10,83,2,4,2,3,0,0,1,0,0,0,27:52,32:08
2023,1,2023-09-10,Eagles,Patriots,25,20,17,24,4,13,5,15,0,1,1,4,61,78,13,13,251,382,22,33,154,35,54,306,3,16,2,10,25,97,22,76,5,49,7,50,1,2,3,5,1,1,0,1,1,0,30:48,29:12
2023,1,2023-09-10,Dolphins,Chargers,36,34,30,30,4,9,9,15,1,1,0,1,65,76,11,10,536,433,28,45,466,23,33,200,0,0,3,29,20,70,40,233,6,38,6,70,3,5,4,5,1,0,1,0,0,0,27:19,32:41
2023,1,2023-09-10,Rams,Seahawks,30,13,27,13,11,17,2,9,1,1,0,0,78,46,9,9,426,180,24,38,334,16,26,95,0,0,2,17,40,92,18,85,7,53,7,55,3,3,1,2,0,0,0,0,0,0,39:23,20:37
2023,1,2023-09-10,Cowboys,Giants,40,0,18,14,6,13,5,16,1,2,3,5,55,65,9,12,265,171,13,25,143,17,30,63,0,0,7,47,30,122,28,108,5,35,6,72,3,4,0,2,0,1,0,2,2,0,26:32,33:28
2023,1,2023-09-11,Bills,Jets,16,22,19,13,5,13,5,13,0,0,1,1,68,53,11,11,314,289,29,41,217,14,22,117,5,19,3,23,22,97,28,172,5,40,2,10,1,2,1,3,1,0,3,1,0,1,33:08,27:50
2023,2,2023-09-14,Vikings,Eagles,28,34,19,24,6,10,6,14,1,1,1,1,55,75,11,12,374,430,31,44,346,18,23,171,2,18,4,22,9,28,48,259,2,15,7,45,3,3,3,4,4,0,0,1,0,0,20:32,39:28
2023,2,2023-09-17,Packers,Falcons,24,25,17,27,3,9,6,15,0,1,3,4,47,78,10,10,224,446,14,25,140,19,32,235,1,11,1,2,21,84,45,211,7,40,6,110,2,3,2,5,0,0,0,1,0,0,23:45,36:15
2023,2,2023-09-17,Raiders,Bills,10,38,13,29,3,7,7,13,0,0,3,4,39,74,9,9,240,450,16,24,185,31,37,267,0,0,2,7,15,55,35,183,2,30,4,30,1,2,5,7,1,0,2,0,0,0,19:56,40:04
2023,2,2023-09-17,Ravens,Bengals,27,24,26,19,9,14,10,15,0,0,1,1,70,57,9,7,415,282,24,33,237,27,41,216,0,0,1,6,37,178,15,66,6,56,5,30,3,4,2,4,0,0,0,1,0,1,33:04,26:56
2023,2,2023-09-17,Seahawks,Lions,37,31,28,25,5,11,6,11,1,1,1,3,67,64,10,11,393,418,32,41,311,28,35,316,1,17,2,7,25,82,27,102,9,80,4,24,4,5,2,2,0,2,0,1,1,0,33:31,30:48
2023,2,2023-09-17,Chargers,Titans,24,27,19,22,2,14,6,13,3,3,0,1,65,63,11,11,342,341,27,41,281,20,24,200,3,24,5,46,21,61,34,141,4,43,7,45,2,5,3,4,0,0,0,0,0,0,28:09,36:49
2023,2,2023-09-17,Bears,Buccaneers,17,27,14,19,6,13,8,15,0,0,1,1,51,68,10,10,236,437,16,29,169,26,34,317,6,42,0,0,16,67,34,120,5,28,7,54,1,1,1,4,0,0,2,0,0,1,24:04,35:56
2023,2,2023-09-17,Chiefs,Jaguars,17,9,19,18,4,13,3,12,2,2,0,2,64,64,10,11,399,271,29,41,298,23,42,197,1,7,4,18,22,101,18,74,12,94,2,10,2,4,0,3,2,1,1,0,0,0,31:49,28:11
2023,2,2023-09-17,Colts,Texans,31,20,19,24,6,12,9,19,0,0,2,2,56,79,10,11,353,389,25,33,227,30,47,337,0,0,6,47,23,126,26,52,8,42,3,20,4,4,1,4,0,1,0,0,0,0,25:02,34:58
2023,2,2023-09-17,49ers,Rams,30,23,21,28,2,9,7,14,0,0,1,2,54,78,10,10,365,386,17,25,206,34,55,297,1,0,1,10,28,159,22,89,6,57,6,55,3,5,2,3,0,0,0,2,0,0,26:49,33:11
2023,2,2023-09-17,Giants,Cardinals,31,28,26,24,7,12,4,10,1,1,0,0,67,60,10,10,439,379,26,37,312,21,31,228,3,9,0,0,27,127,29,151,9,75,8,57,4,5,2,3,0,0,1,0,0,0,29:23,30:37
2023,2,2023-09-17,Jets,Cowboys,10,30,12,26,1,10,9,18,1,1,0,0,46,83,11,12,215,382,12,27,151,31,38,248,3,19,1,7,16,64,44,134,5,29,6,38,0,1,2,6,1,0,3,0,0,0,17:45,42:15
2023,2,2023-09-17,Commanders,Broncos,35,33,26,21,3,10,4,12,1,1,2,2,66,62,11,11,388,399,27,39,266,18,32,277,4,33,7,31,23,122,23,122,8,71,9,58,3,3,2,4,0,1,0,1,0,0,33:45,26:15
2023,2,2023-09-17,Dolphins,Patriots,24,17,22,23,4,10,7,15,0,0,1,2,61,71,11,11,389,288,21,30,244,31,42,200,1,5,4,31,30,145,25,88,6,46,5,45,2,3,2,2,0,1,1,1,0,0,30:19,29:41
2023,2,2023-09-18,Saints,Panthers,20,17,23,14,7,16,4,14,0,0,1,1,74,56,11,11,341,239,22,37,207,22,33,139,4,29,4,14,33,134,19,100,3,32,6,35,2,4,1,3,0,1,1,0,0,0,32:49,27:11
2023,2,2023-09-18,Browns,Steelers,22,26,20,9,5,16,4,14,0,2,0,0,81,53,15,14,408,255,22,40,210,15,30,200,6,25,2,22,35,198,21,55,8,81,5,31,2,3,0,0,3,1,1,1,0,2,35:28,24:32
2023,3,2023-09-21,Giants,49ers,12,30,10,26,3,12,9,16,0,0,0,0,46,78,10,11,150,441,22,33,121,25,37,300,2,16,2,10,11,29,39,141,6,37,6,71,1,1,2,5,0,0,1,0,0,0,20:50,39:10
2023,3,2023-09-24,Titans,Browns,3,27,6,23,2,12,6,13,1,1,1,1,45,67,10,9,94,341,13,25,68,27,33,263,5,36,3,26,15,26,31,78,8,80,5,46,0,2,2,2,0,1,0,0,0,0,21:31,38:29
2023,3,2023-09-24,Falcons,Lions,6,20,16,18,4,14,4,14,0,1,0,0,65,64,12,12,183,358,21,38,139,22,33,243,7,62,0,0,20,44,31,115,4,24,10,119,0,1,1,4,1,0,0,1,0,0,27:03,32:57
2023,3,2023-09-24,Saints,Packers,17,18,15,21,4,14,8,18,1,1,1,3,60,71,10,12,252,340,23,34,175,22,44,245,4,29,1,14,22,77,26,95,7,102,11,90,1,2,2,3,0,0,0,1,1,0,27:25,32:35
2023,3,2023-09-24,Broncos,Dolphins,20,70,16,30,3,12,5,9,0,1,1,3,59,71,14,14,363,726,23,38,294,25,28,376,1,12,0,0,20,69,43,350,7,46,6,55,1,4,6,6,2,0,1,0,1,0,26:39,33:21
2023,3,2023-09-24,Chargers,Vikings,28,24,24,29,5,11,4,14,1,2,2,3,64,78,11,11,475,475,41,48,445,32,50,345,1,9,4,22,15,30,24,130,12,94,6,45,2,2,1,4,1,1,0,1,0,0,26:47,33:13
2023,3,2023-09-24,Patriots,Jets,15,10,17,12,8,19,2,14,0,0,1,2,69,61,13,13,358,171,15,29,201,18,36,133,0,0,3,24,40,157,22,38,6,43,3,15,0,0,1,1,0,0,0,0,0,0,31:52,28:08
2023,3,2023-09-24,Bills,Commanders,37,3,20,15,9,15,1,9,0,1,0,1,65,51,10,11,386,230,20,32,218,19,29,125,0,0,9,45,33,168,13,105,6,45,2,15,2,4,0,2,0,1,1,4,1,0,34:39,25:21
2023,3,2023-09-24,Texans,Jaguars,37,17,15,22,9,15,5,13,0,0,0,1,56,69,11,11,366,404,20,30,280,29,42,288,0,0,0,0,26,86,27,116,8,75,6,49,2,5,1,2,0,1,0,1,1,0,27:57,32:03
2023,3,2023-09-24,Colts,Ravens,22,19,19,20,8,22,6,16,0,1,0,1,84,72,16,15,327,364,27,44,188,22,31,178,5,39,4,24,35,139,37,186,6,31,1,5,1,2,2,2,0,2,0,0,0,0,36:33,32:18
2023,3,2023-09-24,Panthers,Seahawks,27,37,23,27,10,19,3,13,0,1,1,1,75,71,12,13,378,425,34,58,334,23,36,279,3,27,2,17,14,44,33,146,13,82,8,82,2,2,3,6,0,0,0,1,0,0,29:32,30:28
2023,3,2023-09-24,Bears,Chiefs,10,41,11,31,4,12,10,14,1,2,0,0,51,75,10,11,203,456,11,22,87,27,38,303,3,12,0,0,26,116,37,153,6,32,3,15,1,2,5,5,1,0,1,2,0,0,23:47,36:13
2023,3,2023-09-24,Cowboys,Cardinals,16,28,26,20,9,16,5,10,0,1,0,0,75,53,8,9,416,400,25,40,231,17,21,178,2,18,2,11,33,185,30,222,13,107,8,69,1,5,2,2,0,0,1,0,0,0,34:33,25:27
2023,3,2023-09-24,Steelers,Raiders,23,18,17,19,6,15,4,13,0,0,1,2,60,67,13,12,333,362,16,28,228,28,44,293,1,7,4,31,31,105,19,69,6,45,7,60,1,1,1,2,0,0,0,3,0,0,30:03,29:57
2023,3,2023-09-25,Eagles,Buccaneers,25,11,27,12,10,16,5,10,2,3,0,0,78,44,10,9,472,174,23,37,271,15,25,133,1,6,2,13,40,201,17,41,3,20,4,20,1,5,1,2,0,1,2,1,0,0,38:55,21:05
2023,3,2023-09-25,Rams,Bengals,16,19,15,19,1,11,5,17,1,1,1,1,52,74,12,13,292,309,18,33,221,26,49,242,6,48,2,17,13,71,23,67,4,28,7,49,1,4,1,1,0,0,2,1,0,0,24:00,36:00
2023,4,2023-09-28,Lions,Packers,34,20,25,15,7,17,3,11,2,2,1,1,73,53,12,12,401,230,19,28,190,23,36,203,2,20,5,43,43,211,12,27,8,70,4,31,3,6,2,4,0,0,1,2,0,0,37:58,22:02
2023,4,2023-10-01,Falcons,Jaguars,7,23,17,16,6,12,5,14,0,1,1,2,57,64,10,10,287,300,19,31,160,23,30,195,4,31,2,12,22,127,32,105,3,50,3,25,1,2,0,1,1,0,2,0,0,1,27:09,32:51
2023,4,2023-10-01,Dolphins,Bills,20,48,20,24,3,10,5,10,0,3,0,0,58,56,11,12,393,414,25,35,251,21,25,310,4,31,2,10,19,142,29,104,8,98,4,20,3,4,5,6,1,0,1,0,0,0,29:38,30:22
2023,4,2023-10-01,Broncos,Bears,31,28,17,26,6,11,6,12,0,0,1,3,48,70,9,10,311,471,21,28,214,28,35,300,1,9,4,35,19,97,31,171,7,39,10,91,3,3,2,3,0,1,0,1,1,0,26:11,33:49
2023,4,2023-10-01,Ravens,Browns,28,3,16,13,4,12,4,16,1,1,1,1,55,65,12,13,296,166,15,19,165,19,36,73,3,21,4,48,33,131,25,93,8,92,7,42,4,4,0,2,1,0,0,3,0,0,29:50,30:10
2023,4,2023-10-01,Bengals,Titans,3,27,14,23,2,9,8,13,0,1,1,1,51,62,9,9,211,400,20,30,139,19,26,227,3,26,3,15,18,72,33,173,5,40,5,27,0,1,2,4,1,0,0,1,0,0,25:15,34:45
2023,4,2023-10-01,Rams,Colts,29,23,27,19,6,15,3,10,1,1,1,2,78,58,12,11,467,329,27,40,303,11,25,196,2,16,2,4,36,164,31,133,8,85,8,80,2,3,2,2,0,1,1,0,0,0,39:46,24:25
2023,4,2023-10-01,Buccaneers,Saints,26,9,21,16,8,15,5,14,0,0,1,2,67,61,11,11,353,197,25,33,239,24,39,127,1,7,3,13,33,114,19,70,11,91,7,58,3,4,0,2,0,2,1,1,0,0,31:11,28:49
2023,4,2023-10-01,Commanders,Eagles,31,34,26,23,8,17,4,12,2,2,2,2,74,67,10,10,365,415,29,41,258,25,37,311,5,32,3,8,28,107,27,104,7,41,11,80,4,5,1,2,0,0,0,0,0,0,35:07,30:55
2023,4,2023-10-01,Vikings,Panthers,21,13,14,20,1,8,5,14,1,2,2,3,44,68,9,9,265,232,12,19,130,25,32,149,2,9,5,55,23,135,31,83,7,37,6,80,1,2,0,2,0,1,2,0,1,1,21:31,38:29
2023,4,2023-10-01,Steelers,Texans,6,30,12,24,6,14,6,12,0,1,0,1,56,69,10,10,225,451,18,28,111,17,31,312,3,21,0,0,25,114,38,139,2,18,8,63,0,2,2,3,0,0,1,0,0,0,27:25,32:35
2023,4,2023-10-01,Raiders,Chargers,17,24,22,16,1,11,5,14,3,3,1,2,69,63,11,12,264,305,24,39,188,13,24,150,7,50,2,17,23,76,37,155,9,80,4,34,2,5,3,4,2,0,1,1,0,0,32:51,27:09
2023,4,2023-10-01,Patriots,Cowboys,3,38,10,22,4,13,8,15,0,2,0,1,55,69,11,10,253,377,16,30,200,30,36,253,2,7,3,28,23,53,30,124,6,50,5,32,0,1,1,4,1,0,2,0,0,2,24:51,35:09
2023,4,2023-10-01,Cardinals,49ers,16,35,23,30,8,15,3,5,2,3,1,1,67,53,7,8,362,395,28,41,257,20,21,271,1,8,1,12,25,105,31,124,9,55,4,21,2,3,5,5,0,0,0,0,0,0,30:46,29:14
2023,4,2023-10-01,Chiefs,Jets,23,20,24,18,7,12,5,12,0,0,0,0,66,57,11,11,401,336,18,30,197,28,39,228,1,6,2,17,35,204,16,108,5,46,7,42,0,4,2,3,0,1,2,0,0,0,32:09,27:51
2023,4,2023-10-02,Seahawks,Giants,24,3,13,17,3,12,6,16,0,2,2,4,51,74,11,12,281,248,15,26,160,27,34,136,2,13,11,67,23,121,29,112,8,74,6,45,2,4,0,1,0,1,0,2,1,0,24:00,36:00
2023,5,2023-10-05,Bears,Commanders,40,20,18,23,7,15,6,12,1,1,0,1,64,66,11,12,451,388,15,29,273,37,51,359,3,9,5,29,32,178,10,29,3,35,1,5,3,6,2,3,0,1,0,1,0,0,30:04,29:56
2023,5,2023-10-08,Jaguars,Bills,25,20,29,18,10,18,5,12,0,0,0,0,82,54,12,12,474,388,25,37,278,27,40,359,5,37,0,0,40,196,14,29,8,56,11,109,2,4,3,3,2,1,0,1,0,0,38:12,21:48
2023,5,2023-10-08,Texans,Falcons,19,21,17,26,4,13,7,14,0,0,0,0,58,74,11,12,313,447,20,35,249,29,38,351,0,0,0,0,23,64,36,96,5,25,7,55,1,3,2,4,0,2,0,0,0,0,24:28,35:32
2023,5,2023-10-08,Panthers,Lions,24,42,26,23,5,10,4,10,1,1,1,2,65,60,10,11,342,377,25,41,243,20,28,218,1,4,2,18,23,99,30,159,7,45,5,35,3,4,4,4,1,0,2,0,0,0,28:45,31:15
2023,5,2023-10-08,Titans,Colts,16,23,19,21,5,12,8,13,1,2,0,1,58,61,8,8,348,429,23,35,259,20,26,236,1,5,1,17,22,89,34,193,4,58,8,55,1,4,1,5,0,0,1,0,0,0,28:57,31:03
2023,5,2023-10-08,Giants,Dolphins,16,31,15,22,5,17,3,8,1,2,0,0,68,54,9,11,268,524,23,32,183,22,30,302,7,22,1,6,29,85,23,222,6,43,6,43,0,2,2,3,0,1,0,2,1,0,35:59,24:01
2023,5,2023-10-08,Saints,Patriots,34,0,17,8,5,15,1,14,0,0,0,2,70,51,14,14,304,156,18,26,168,15,31,111,2,15,2,21,42,136,18,45,12,86,5,30,3,4,0,0,0,1,0,2,1,0,39:34,20:26
